Num	Met_ID	Met_name
468	m00349r	13-cis-retinal
469	m00350c	13-cis-retinoate
470	m00350r	13-cis-retinoate
471	m00351c	13-cis-retinol
472	m00354c	13-HETE
473	m00356c	13-hydroxy-alpha-tocopherol
474	m00357c	13-hydroxy-alpha-tocotrienol
475	m00360c	13-hydroxy-gamma-tocopherol
476	m00361c	13-hydroxy-gamma-tocotrienol
477	m00364c	14,15-DHET
478	m00366c	14,15-EET
479	m00366r	14,15-EET
480	m00367c	14-demethyllanosterol
481	m00373c	15(R)-HEPE
482	m00373p	15(R)-HEPE
483	m00373r	15(R)-HEPE
484	m00374c	15(R)-HETE
485	m00374p	15(R)-HETE
486	m00374r	15(R)-HETE
487	m00375c	15(R)-HpEPE
488	m00375n	15(R)-HpEPE
489	m00375p	15(R)-HpEPE
490	m00375r	15(R)-HpEPE
491	m00378c	15(S)-HETrE
492	m00380c	15(S)-HPETE
493	m00386c	15-epi-lipoxin A4
494	m00386p	15-epi-lipoxin A4
495	m00386r	15-epi-lipoxin A4
496	m00387c	15-epi-lipoxin A5
497	m00387p	15-epi-lipoxin A5
498	m00387r	15-epi-lipoxin A5
499	m00388c	15-epi-lipoxin B4
500	m00388p	15-epi-lipoxin B4
501	m00388r	15-epi-lipoxin B4
502	m00389c	15-epi-lipoxin B5
503	m00389p	15-epi-lipoxin B5
504	m00389r	15-epi-lipoxin B5
505	m00390c	15H-11,12-EETA
506	m00394c	15-oxo-lipoxin A4
507	m00396c	16(R)-HETE
508	m00399r	16alpha-hydroxydehydroepiandrosterone
509	m00400c	16alpha-hydroxyestrone
510	m00400r	16alpha-hydroxyestrone
511	m00410c	17beta-estradiol-2,3-quinone
512	m00410m	17beta-estradiol-2,3-quinone
513	m00410p	17beta-estradiol-2,3-quinone
514	m00410r	17beta-estradiol-2,3-quinone
515	m00411c	17beta-estradiol-2,3-semiquinone
516	m00411l	17beta-estradiol-2,3-semiquinone
517	m00412c	17beta-estradiol-3,4-quinone
518	m00412m	17beta-estradiol-3,4-quinone
519	m00412p	17beta-estradiol-3,4-quinone
520	m00412r	17beta-estradiol-3,4-quinone
521	m00413c	17beta-estradiol-3,4-semiquinone
522	m00413l	17beta-estradiol-3,4-semiquinone
523	m00414c	17-HETE
524	m00420m	18,20-dioxo-20-CoA-LTB4
525	m00421m	18-CoA-18-oxo-dinor-LTB4
526	m00422p	18-COOH-(15E)-dinor-LTE4-CoA
527	m00423p	18-COOH-(16E)-dinor-LTE5-CoA
528	m00425p	18-COOH-LTE4
529	m00426c	18-HETE
530	m00427c	18-hydroxy-all-trans-retinoate
531	m00427r	18-hydroxy-all-trans-retinoate
532	m00430c	19(S)-HETE
533	m00431c	19-hydroxyandrostenedione
534	m00432c	19-hydroxytestosterone
535	m00432r	19-hydroxytestosterone
536	m00433c	19-oxoandrostenedione
537	m00434c	19-oxo-testosterone
538	m00435c	1a,11b-dihydro-4,9-dimethylbenz[a]anthra[3,4-b]oxirene
539	m00436c	1-acylglycerol-3P-10,13,16,19-doco
540	m00437c	1-acylglycerol-3P-10,13,16-docosa
541	m00438c	1-acylglycerol-3P-10-heptade
542	m00439c	1-acylglycerol-3P-11,14,17-eico
543	m00440c	1-acylglycerol-3P-11,14-eicosa
544	m00441c	1-acylglycerol-3P-11-docose
545	m00442c	1-acylglycerol-3P-11-eico
546	m00443c	1-acylglycerol-3P-12,15,18,21-tetra
547	m00444c	1-acylglycerol-3P-13,16,19-doco
548	m00445c	1-acylglycerol-3P-13,16-docosa
549	m00446c	1-acylglycerol-3P-13-docose
550	m00447c	1-acylglycerol-3P-13-eicose
551	m00448c	1-acylglycerol-3P-13-octade
552	m00449c	1-acylglycerol-3P-15-tetra
553	m00450c	1-acylglycerol-3P-4,7,10,13,16,19-doco
554	m00451c	1-acylglycerol-3P-4,7,10,13,16-docosa
555	m00452c	1-acylglycerol-3P-5,8,11,14,17-eico
556	m00453c	1-acylglycerol-3P-5,8,11-eico
557	m00454c	1-acylglycerol-3P-5-tetrade
558	m00455c	1-acylglycerol-3P-6,9,12,15,18,21-tetra
559	m00456c	1-acylglycerol-3P-6,9,12,15,18-tetraco
560	m00457c	1-acylglycerol-3P-6,9,12,15-octa
561	m00458c	1-acylglycerol-3P-6,9-octa
562	m00459c	1-acylglycerol-3P-7,10,13,16,19-docosa
563	m00460c	1-acylglycerol-3P-7,10,13,16-docosa
564	m00461c	1-acylglycerol-3P-7-hexade
565	m00462c	1-acylglycerol-3P-7-octade
566	m00463c	1-acylglycerol-3P-7-tetrade
567	m00464c	1-acylglycerol-3P-8,11,14,17-eico
568	m00465c	1-acylglycerol-3P-8,11-eico
569	m00466c	1-acylglycerol-3P-9,12,15,18,21-tetra
570	m00467c	1-acylglycerol-3P-9,12,15,18-tetraco
571	m00468c	1-acylglycerol-3P-9-eicose
572	m00469c	1-acylglycerol-3P-9-heptade
573	m00470c	1-acylglycerol-3P-9-octade
574	m00471c	1-acylglycerol-3P-9-tetrade
575	m00472c	1-acylglycerol-3P-arach
576	m00473c	1-acylglycerol-3P-bile-PC pool
577	m00474c	1-acylglycerol-3P-cis-vac
578	m00476c	1-acylglycerol-3P-dihomo-gamma
579	m00477c	1-acylglycerol-3P-docosa
580	m00478c	1-acylglycerol-3P-eico
581	m00479c	1-acylglycerol-3P-gamma-lin
582	m00480c	1-acylglycerol-3P-heneico
583	m00481c	1-acylglycerol-3P-heptade
584	m00482c	1-acylglycerol-3P-hexacosa
585	m00483c	1-acylglycerol-3P-hexecose
586	m00484c	1-acylglycerol-3P-laur
587	m00491c	1-acylglycerol-3P-lin
588	m00492c	1-acylglycerol-3P-linolen
589	m00493c	1-acylglycerol-3P-myrist
590	m00494c	1-acylglycerol-3P-nanode
591	m00495c	1-acylglycerol-3P-ol
592	m00496c	1-acylglycerol-3P-palm
593	m00497c	1-acylglycerol-3P-palmn
594	m00498c	1-acylglycerol-3P-pentade
595	m00499c	1-acylglycerol-3P-stea
596	m00500c	1-acylglycerol-3P-tetraco
597	m00501c	1-acylglycerol-3P-trico
598	m00502c	1-acylglycerol-3P-tridec
599	m00503c	1-acylglycerol-chylomicron pool
600	m00503s	1-acylglycerol-chylomicron pool
601	m00504c	1-acylglycerol-LD-PC pool
602	m00505c	1-acylglycerol-LD-PE pool
603	m00506c	1-acylglycerol-LD-PI pool
604	m00507c	1-acylglycerol-LD-PS pool
605	m00508c	1-acylglycerol-LD-SM pool
606	m00509c	1-acylglycerol-LD-TG1 pool
607	m00511c	1-acyl-PE pool
608	m00513c	1-alkyl-2-acetyl-sn-glycerol
609	m00514c	1-alkyl-2-acylglycerol
610	m00516c	1-alkyl-2-lysoglycerol-3-phosphocholine
611	m00516s	1-alkyl-2-lysoglycerol-3-phosphocholine
612	m00521c	1D-myo-inositol-1,3,4,5,6-pentakisphosphate
613	m00521n	1D-myo-inositol-1,3,4,5,6-pentakisphosphate
614	m00522c	1D-myo-inositol-1,3,4,5-tetrakisphosphate
615	m00522n	1D-myo-inositol-1,3,4,5-tetrakisphosphate
616	m00523c	1D-myo-inositol-1,3,4,6-tetrakisphosphate
617	m00524c	1D-myo-inositol-1,3,4-trisphosphate
618	m00525c	1D-myo-inositol-1,4,5,6-tetrakisphosphate
619	m00525n	1D-myo-inositol-1,4,5,6-tetrakisphosphate
620	m00526c	1D-myo-inositol-1,4-bisphosphate
621	m00528c	1D-myo-inositol-3,4-bisphosphate
622	m00529c	1D-myo-inositol-3-phosphate
623	m00530c	1D-myo-inositol-4-phosphate
624	m00531c	1D-myo-inositol-bisdiphosphate-tetrakisphosphate
625	m00531n	1D-myo-inositol-bisdiphosphate-tetrakisphosphate
626	m00536c	1-methylnicotinamide
627	m00540c	1-nitro-5,6-dihydroxy-dihydronaphthalene
628	m00541c	1-nitro-5-glutathionyl-6-hydroxy-5,6-dihydronaphthalene
629	m00542c	1-nitro-5-hydroxy-6-glutathionyl-5,6-dihydronaphthalene
630	m00543c	1-nitro-7-glutathionyl-8-hydroxy-7,8-dihydronaphthalene
631	m00544c	1-nitro-7-hydroxy-8-glutathionyl-7,8-dihydronaphthalene
632	m00545c	1-nitronaphthalene
633	m00545s	1-nitronaphthalene
634	m00546c	1-nitronaphthalene-5,6-oxide
635	m00547c	1-nitronaphthalene-7,8-oxide
636	m00549c	1-organyl-2-lyso-sn-glycero-3-phosphocholine
637	m00551c	1-phosphatidyl-1D-myo-inositol-3,4-bisphosphate
638	m00551n	1-phosphatidyl-1D-myo-inositol-3,4-bisphosphate
639	m00552c	1-phosphatidyl-1D-myo-inositol-3-phosphate
640	m00552n	1-phosphatidyl-1D-myo-inositol-3-phosphate
641	m00553c	1-phosphatidyl-1D-myo-inositol-4-phosphate
642	m00553n	1-phosphatidyl-1D-myo-inositol-4-phosphate
643	m00554c	1-phosphatidyl-1D-myo-inositol-5-phosphate
644	m00554g	1-phosphatidyl-1D-myo-inositol-5-phosphate
645	m00554n	1-phosphatidyl-1D-myo-inositol-5-phosphate
646	m00554r	1-phosphatidyl-1D-myo-inositol-5-phosphate
647	m00555c	1-phosphatidyl-myo-inositol-3,5-bisphosphate
648	m00556c	1-piperideine-6-carboxylate
649	m00557c	1-pyrroline
650	m00559c	1-pyrroline-5-carboxylate
651	m00559m	1-pyrroline-5-carboxylate
652	m00560c	1-radyl-2-acyl-sn-glycero-3-phosphocholine
653	m00562m	2(R),6-dimethyl-heptanoyl-CoA
654	m00563m	2(S),6-dimethyl-heptanoyl-CoA
655	m00564p	2(S)-pristanal
656	m00568c	2,2-dichloroacetaldehyde
657	m00569c	2,3-bisphospho-D-glycerate
658	m00571c	2,3-dihydro-2-S-glutathionyl-3-hydroxy bromobenzene
659	m00572c	2,3-diketo-5-methylthiopentyl-1-phosphate
660	m00574c	2,5-diamino-6-(5-triphosphoryl-3,4-trihydroxy-2-oxopentyl)-amino-4-oxopyrimidine
661	m00574n	2,5-diamino-6-(5-triphosphoryl-3,4-trihydroxy-2-oxopentyl)-amino-4-oxopyrimidine
662	m00575c	2,5-diaminopyrimidine nucleoside triphosphate
663	m00575n	2,5-diaminopyrimidine nucleoside triphosphate
664	m00578m	2,6-dimethyl-trans-2-heptenoyl-CoA
665	m00581m	20-CoA-20-oxo-18r-hydroxy-LTB4
666	m00582c	20-CoA-20-oxo-LTB4
667	m00582m	20-CoA-20-oxo-LTB4
668	m00582p	20-CoA-20-oxo-LTB4
669	m00582r	20-CoA-20-oxo-LTB4
670	m00583c	20-COOH-10,11-dihydro-LTB4
671	m00583m	20-COOH-10,11-dihydro-LTB4
672	m00583p	20-COOH-10,11-dihydro-LTB4
673	m00585c	20-COOH-LTB4
674	m00585m	20-COOH-LTB4
675	m00585p	20-COOH-LTB4
676	m00585r	20-COOH-LTB4
677	m00586p	20-COOH-LTE4
678	m00587p	20-COOH-LTE4-CoA
679	m00596p	20-hydroxy-LTE4
680	m00597c	20-OH-10,11-dihydro-LTB4
681	m00599c	20-OH-LTB4
682	m00599m	20-OH-LTB4
683	m00599r	20-OH-LTB4
684	m00600c	20-oxo-LTB4
685	m00600m	20-oxo-LTB4
686	m00600r	20-oxo-LTB4
687	m00601p	20-oxo-LTE4
688	m00606m	22beta-hydroxycholesterol
689	m00607c	23S,25,26-trihydroxyvitamin D3
690	m00607m	23S,25,26-trihydroxyvitamin D3
691	m00608c	23s,25-dihydroxyvitamin D3
692	m00608m	23s,25-dihydroxyvitamin D3
693	m00609c	24,25-dihydrolanosterol
694	m00611c	24-oxo-1alpha,23,25-trihydroxyvitamin D3
695	m00611m	24-oxo-1alpha,23,25-trihydroxyvitamin D3
696	m00612c	24-oxo-1alpha,25-dihydroxyvitamin D3
697	m00612m	24-oxo-1alpha,25-dihydroxyvitamin D3
698	m00614p	25(R)DHCA-CoA
699	m00616c	25(R)THCA-CoA
700	m00616m	25(R)THCA-CoA
701	m00616p	25(R)THCA-CoA
702	m00617p	25(S)DHCA-CoA
703	m00618m	25(S)THCA-CoA
704	m00618p	25(S)THCA-CoA
705	m00619r	25-hydroxycholesterol
706	m00621c	25-hydroxyvitamin D3-26,23-lactol
707	m00621m	25-hydroxyvitamin D3-26,23-lactol
708	m00622c	25-hydroxyvitamin D3-26,23-lactone
709	m00622m	25-hydroxyvitamin D3-26,23-lactone
710	m00623c	26-hydroxycholesterol
711	m00624c	27alpha-hydroxy-7-dehydrocholesterol
712	m00625m	27-hydroxycholesterol
713	m00626c	2-acetyl-1-alkyl-sn-glycero-3-phosphocholine
714	m00626s	2-acetyl-1-alkyl-sn-glycero-3-phosphocholine
715	m00628c	2-acyl-1-alkyl-sn-glycero-3-phosphate
716	m00629c	2-amino-3-carboxymuconate semialdehyde
717	m00630m	2-amino-3-oxoadipate
718	m00631c	2-aminoadipate 6-semialdehyde
719	m00631m	2-aminoadipate 6-semialdehyde
720	m00636c	2-bromoacetaldehyde
721	m00639c	2-deoxy-D-ribose-1-phosphate
722	m00640c	2-deoxy-D-ribose-5-phosphate
723	m00641c	2-hydroxy-17beta-estradiol-1-S-glutathione
724	m00641m	2-hydroxy-17beta-estradiol-1-S-glutathione
725	m00641p	2-hydroxy-17beta-estradiol-1-S-glutathione
726	m00641r	2-hydroxy-17beta-estradiol-1-S-glutathione
727	m00642c	2-hydroxy-17beta-estradiol-4-S-glutathione
728	m00642m	2-hydroxy-17beta-estradiol-4-S-glutathione
729	m00642p	2-hydroxy-17beta-estradiol-4-S-glutathione
730	m00642r	2-hydroxy-17beta-estradiol-4-S-glutathione
731	m00644c	2-hydroxy-3-methoxy-17beta-estradiol
732	m00645c	2-hydroxy-3-methoxyestrone
733	m00648c	2-hydroxybutyrate
734	m00648s	2-hydroxybutyrate
735	m00649c	2-hydroxyestradiol-17beta
736	m00649l	2-hydroxyestradiol-17beta
737	m00649r	2-hydroxyestradiol-17beta
738	m00650c	2-hydroxyestrone
739	m00650r	2-hydroxyestrone
740	m00651c	2-hydroxyestrone-1-S-glutathione
741	m00651m	2-hydroxyestrone-1-S-glutathione
742	m00651p	2-hydroxyestrone-1-S-glutathione
743	m00651r	2-hydroxyestrone-1-S-glutathione
744	m00652c	2-hydroxyestrone-4-S-glutathione
745	m00652m	2-hydroxyestrone-4-S-glutathione
746	m00652p	2-hydroxyestrone-4-S-glutathione
747	m00652r	2-hydroxyestrone-4-S-glutathione
748	m00654c	2-hydroxyphenylacetate
749	m00655p	2-hydroxyphytanoyl-CoA
750	m00656c	2-lysolecithin pool
751	m00656l	2-lysolecithin pool
752	m00657m	2-methoxy-6-(all-trans-decaprenyl)phenol
753	m00658m	2-methoxy-6-all trans-decaprenyl-2-methoxy-1,4-benzoquinol
754	m00659c	2-methoxyestradiol-17beta
755	m00660c	2-methoxyestrone
756	m00660r	2-methoxyestrone
757	m00661c	2-methyl-3-oxopropanoate
758	m00661m	2-methyl-3-oxopropanoate
759	m00662m	2-methylacetoacetyl-CoA
760	m00663m	2-methylbutyryl-CoA
761	m00669c	2-oxo-3-methylvalerate
762	m00669m	2-oxo-3-methylvalerate
763	m00670c	2-oxoadipate
764	m00670m	2-oxoadipate
765	m00671c	2-oxobutyrate
766	m00671m	2-oxobutyrate
767	m00672c	2-oxoglutaramate
768	m00672m	2-oxoglutaramate
769	m00673c	2-phenylacetamide
770	m00674c	2-phospho-D-glycerate
771	m00678m	2-trans-4-cis-decadienoyl-CoA
772	m00678p	2-trans-4-cis-decadienoyl-CoA
773	m00679c	2-trans-7,10,13,16,19-all-cis-docosahexaenoyl-CoA
774	m00680c	2-trans-9,12,15,18,21-all-cis-tetracosahexaenoyl-CoA
775	m00681c	2-trans-9,12,15,18-all-cis-tetracosapentaenoyl-CoA
776	m00687m	3(S),10(R)-OH-octadeca-6-trans-4,12-cis-trienoate
777	m00688m	3(S),10(R)-OH-octadeca-6-trans-4,12-cis-trienoyl-CoA
778	m00689m	3(S),12(R)-dihydroxy-5-oxo-eicosa-(8E,10E,14Z)-trienoyl-CoA
779	m00690m	3(S),12(S)-dihydroxy-5-oxo-eicosa-(8E,10E,14Z)-trienoyl-CoA
780	m00691m	3(S),5(S),12(R)-trihydroxy-eicosa-8-trans-6,14-cis-trienoyl-CoA
781	m00692m	3(S),6(R)-dihydroxy-tetradec-(8Z)-enoate
782	m00693m	3(S),6(S)-dihydroxy-tetradec-(8Z)-enoate
783	m00694m	3(S),8(R)-dihydroxy-(6E,10Z)-hexadecadienoate
784	m00695m	3(S),8(S)-dihydroxy-(6E,10Z)-hexadecadienoate
785	m00696m	3(S)-hydroxy-(5Z,8Z)-tetradecadienoyl-CoA
786	m00697m	3(S)-hydroxy-(6Z,9Z,12Z)-octadecatrienoyl-CoA
787	m00698c	3(S)-hydroxy-10,13,16-all-cis-docosatrienoyl-CoA
788	m00699c	3(S)-hydroxy-11-cis-docosenoyl-CoA
789	m00700c	3(S)-hydroxy-11-cis-eicosenoyl-CoA
790	m00700m	3(S)-hydroxy-11-cis-eicosenoyl-CoA
791	m00701c	3(S)-hydroxy-13-cis-docosenoyl-CoA
792	m00701m	3(S)-hydroxy-13-cis-docosenoyl-CoA
793	m00702c	3(S)-hydroxy-13-cis-eicosenoyl-CoA
794	m00702m	3(S)-hydroxy-13-cis-eicosenoyl-CoA
795	m00703m	3(S)-hydroxy-2(S),6-dimethyl-heptanoyl-CoA
796	m00704c	3(S)-hydroxy-3-oxo-eicosadienoyl-CoA
797	m00705m	3(S)-hydroxy-4(R),8-dimethyl-nonanoyl-CoA
798	m00706m	3(S)-hydroxy-4-methyl-pentanoyl-CoA
799	m00707c	3(S)-hydroxy-9-cis-eicosenoyl-CoA
800	m00708c	3(S)-hydroxy-all-cis-8,11,14,17-eicosatetraenoyl-CoA
801	m00709c	3(S)-hydroxy-cis-15-tetracosaenoyl-CoA
802	m00711c	3(S)-hydroxy-docosa-10,13,16,19-all-cis-tetraenoyl-CoA
803	m00712c	3(S)-hydroxy-docosa-13,16,19-all-cis-trienoyl-CoA
804	m00713c	3(S)-hydroxy-docosa-7,10,13,16,19-all-cis-pentaenoyl-CoA
805	m00714c	3(S)-hydroxy-docosa-7,10,13,16-all-cis-tetraenoyl-CoA
806	m00715c	3(S)-hydroxy-hexacosenoyl-CoA
807	m00715p	3(S)-hydroxy-hexacosenoyl-CoA
808	m00716c	3(S)-hydroxy-tetracosa-12,15,18,21-all-cis-tetraenoyl-CoA
809	m00718c	3(S)-hydroxy-tetracosa-9,12,15,18,21-all-cis-pentaenoyl-CoA
810	m00720c	3,3-diiodo-L-thyronine
811	m00721c	3,3-diiodo-L-thyronine-4-O-sulfate
812	m00724c	3,4-dihydro-3-hydroxy-4-S-glutathionyl bromobenzene
813	m00725m	3,4-dihydroxy-5-all-trans-decaprenylbenzoate
814	m00726c	3,4-dihydroxymandelaldehyde
815	m00727c	3,4-dihydroxymandelate
816	m00728c	3,4-dihydroxyphenylacetaldehyde
817	m00729c	3,4-dihydroxyphenylacetate
818	m00730c	3,4-dihydroxyphenylethyleneglycol
819	m00734c	3,5,3-triiodothyronine-4-sulfate
820	m00740m	3,5-dioxo-12(R)-hydroxy-eicosa-(8E,10E,14Z)-trienoyl-CoA
821	m00741m	3,5-dioxo-12(S)-hydroxy-eicosa-(8E,10E,14Z)-trienoyl-CoA
822	m00742m	3,7,24THCA
823	m00747r	3alpha,7alpha,12alpha,25-tetrahydroxy-5beta-cholestane-24-one
824	m00748p	3alpha,7alpha,12alpha-trihydroxy-5beta-24-oxocholestanoyl-CoA
825	m00749m	3alpha,7alpha,12alpha-trihydroxy-5beta-cholest-24-enoyl-CoA
826	m00749p	3alpha,7alpha,12alpha-trihydroxy-5beta-cholest-24-enoyl-CoA
827	m00750c	3alpha,7alpha,12alpha-trihydroxy-5beta-cholestan-26-al
828	m00750m	3alpha,7alpha,12alpha-trihydroxy-5beta-cholestan-26-al
829	m00751m	3alpha,7alpha,12alpha-trihydroxy-5beta-cholestan-27-al
830	m00752c	3alpha,7alpha,12alpha-trihydroxy-5beta-cholestanate
831	m00752m	3alpha,7alpha,12alpha-trihydroxy-5beta-cholestanate
832	m00752p	3alpha,7alpha,12alpha-trihydroxy-5beta-cholestanate
833	m00753m	3alpha,7alpha,24(S)-trihydroxy-5beta-cholestan-27-al
834	m00754p	3alpha,7alpha-dihydroxy-24-oxo-5beta-cholestanoyl coa
835	m00755p	3alpha,7alpha-dihydroxy-5beta-cholest-24-enoyl-CoA
836	m00756c	3alpha,7alpha-dihydroxy-5beta-cholestan-26-al
837	m00756m	3alpha,7alpha-dihydroxy-5beta-cholestan-26-al
838	m00757m	3alpha,7alpha-dihydroxy-5beta-cholestan-27-al
839	m00758c	3alpha,7alpha-dihydroxy-5beta-cholestanate
840	m00758m	3alpha,7alpha-dihydroxy-5beta-cholestanate
841	m00758p	3alpha,7alpha-dihydroxy-5beta-cholestanate
842	m00760c	3-amino-propanal
843	m00762g	3-beta-D-glucuronosyl-3-beta-D-galactosyl-4-beta-D-galactosyl-O-beta-D-xylosylprotein
844	m00765m	3-carboxy-1-hydroxypropyl-ThPP
845	m00766c	3-carboxy-alpha-chromanol
846	m00766m	3-carboxy-alpha-chromanol
847	m00767m	3-decaprenyl-4-hydroxybenzoate
848	m00768c	3-dehydro-L-gulonate
849	m00769c	3-dehydrosphinganine
850	m00770m	3-demethylubiquinol-10
851	m00772c	3-deoxy-D-glycero-D-galacto-2-nonulosonic acid-9-phosphate
852	m00775c	3-hydroxyanthranilate
853	m00776c	3-hydroxydocosanoyl-CoA
854	m00776m	3-hydroxydocosanoyl-CoA
855	m00777c	3-hydroxyeicosanoyl-CoA
856	m00777m	3-hydroxyeicosanoyl-CoA
857	m00778c	3-hydroxyheneicosanoyl-CoA
858	m00778m	3-hydroxyheneicosanoyl-CoA
859	m00779c	3-hydroxyheptadecanoyl-[ACP]
860	m00780m	3-hydroxyheptadecanoyl-CoA
861	m00781c	3-hydroxyheptanoyl-[ACP]
862	m00782m	3-hydroxyheptanoyl-CoA
863	m00783c	3-hydroxyhexacosanoyl-CoA
864	m00784m	3-hydroxyisobutyrate
865	m00785m	3-hydroxyisobutyryl-CoA
866	m00788c	3-hydroxy-L-kynurenine
867	m00789c	3-hydroxy-N6,N6,N6-trimethyl-L-lysine
868	m00790c	3-hydroxynonadecanoyl-CoA
869	m00790m	3-hydroxynonadecanoyl-CoA
870	m00791c	3-hydroxynonanoyl-[ACP]
871	m00792m	3-hydroxynonanoyl-CoA
872	m00793c	3-hydroxyoctadecanoyl-CoA
873	m00793m	3-hydroxyoctadecanoyl-CoA
874	m00794c	3-hydroxypentadecanoyl-[ACP]
875	m00795m	3-hydroxypentadecanoyl-CoA
876	m00796c	3-hydroxypentanoyl-[ACP]
877	m00797m	3-hydroxypentanoyl-CoA
878	m00799m	3-hydroxypropionyl-CoA
879	m00800c	3-hydroxytetracosanoyl-CoA
880	m00802c	3-hydroxytricosanoyl-CoA
881	m00803c	3-hydroxytridecanoyl-[ACP]
882	m00804m	3-hydroxytridecanoyl-CoA
883	m00805c	3-hydroxyundecanoyl-[ACP]
884	m00806m	3-hydroxyundecanoyl-CoA
885	m00809c	3-keto-4-methylzymosterol
886	m00811c	3-keto-eicosa-8,11,14,17-all-cis-tetraenoyl-CoA
887	m00815c	3-mercaptolactate
888	m00817m	3-methoxy-4-hydroxy-5-all-trans-decaprenylbenzoate
889	m00821c	3-methoxytyramine
890	m00824c	3-methyl-2-oxobutyrate
891	m00824m	3-methyl-2-oxobutyrate
892	m00826m	3-methylcrotonyl-CoA
893	m00827m	3-methylglutaconyl-CoA
894	m00830c	3-O-methyldopa
895	m00831m	3-oxo-(2S)-methylisocapryloyl-CoA
896	m00834m	3-oxo-(6Z,9Z,12Z)-octadecatrienoyl-CoA
897	m00835m	3-oxo-10(R)-hydroxy-octadeca-(6E,8E,12Z)-trienoate
898	m00836m	3-oxo-10(R)-hydroxy-octadeca-(6E,8E,12Z)-trienoyl-CoA
899	m00837m	3-oxo-10(S)-hydroxy-octadeca-(6E,8E,12Z)-trienoate
900	m00838m	3-oxo-10(S)-hydroxy-octadeca-(6E,8E,12Z)-trienoyl-CoA
901	m00839c	3-oxo-11cis-docosenoyl-CoA
902	m00840c	3-oxo-11-cis-eicosenoyl-CoA
903	m00840m	3-oxo-11-cis-eicosenoyl-CoA
904	m00841m	3-oxo-11-cis-octadecenoyl-CoA
905	m00842c	3-oxo-13cis-docosenoyl-CoA
906	m00842m	3-oxo-13cis-docosenoyl-CoA
907	m00843c	3-oxo-13-cis-eicosenoyl-CoA
908	m00843m	3-oxo-13-cis-eicosenoyl-CoA
909	m00844m	3-oxo-4(R),8-dimethyl-nonanoyl-CoA
910	m00845m	3-oxo-4-methyl-pentanoyl-CoA
911	m00846m	3-oxo-5(S),12(R)-dihydroxy-eicosa-8-trans-6,14-cis-trienoyl-CoA
912	m00847m	3-oxo-6(R)-hydroxy-tetradec-8-cis-enoate
913	m00848m	3-oxo-6(S)-hydroxy-tetradec-(8Z)-enoate
914	m00849m	3-oxo-7-hexadecenoyl-CoA
915	m00850m	3-oxo-8(R)-hydroxy-hexadeca-(6E,10Z)-dienoate
916	m00851m	3-oxo-8(S)-hydroxy-hexadeca-(6E,10Z)-dienoate
917	m00852c	3-oxo-9-cis-eicosenoyl-CoA
918	m00853p	3-oxo-all-cis-6,9,12,15,18-tetracosapentaenoyl-CoA
919	m00854m	3-oxo-cis,cis-5,8-tetradecadienoyl-CoA
920	m00855m	3-oxo-cis,cis-7,10-hexadecadienoyl-CoA
921	m00856c	3-oxo-cis-15-tetracosaenoyl-CoA
922	m00857c	3-oxodecanoyl-[ACP]
923	m00858m	3-oxodecanoyl-CoA
924	m00859c	3-oxo-dihomo-gamma-linolenoyl-CoA
925	m00860c	3-oxodocasa-cis,cis-13,16-dienoyl-CoA
926	m00861c	3-oxo-docosa-10,13,16,19-all-cis-tetraenoyl-CoA
927	m00862c	3-oxo-docosa-13,16,19-all-cis-trienoyl-CoA
928	m00863c	3-oxo-docosa-7,10,13,16,19-all-cis-pentaenoyl-CoA
929	m00864c	3-oxo-docosa-7,10,13,16-all-cis-tetraenoyl-CoA
930	m00865c	3-oxo-docosa-cis,cis,cis-10,13,16-trienoyl-CoA
931	m00866c	3-oxodocosanoyl-CoA
932	m00866m	3-oxodocosanoyl-CoA
933	m00867c	3-oxododecanoyl-[ACP]
934	m00868m	3-oxododecanoyl-CoA
935	m00869c	3-oxoeicosa-cis,cis,cis-11,14,17-trienoyl-CoA
936	m00870c	3-oxoeicosa-cis,cis-11,14-dienoyl-CoA
937	m00871c	3-oxo-eicosadienoyl-CoA
938	m00872c	3-oxoeicosanoyl-CoA
939	m00872m	3-oxoeicosanoyl-CoA
940	m00873c	3-oxoheneicosanoyl-CoA
941	m00873m	3-oxoheneicosanoyl-CoA
942	m00874c	3-oxoheptadecanoyl-[ACP]
943	m00875m	3-oxoheptadecanoyl-CoA
944	m00876c	3-oxoheptanoyl-[ACP]
945	m00877m	3-oxoheptanoyl-CoA
946	m00878c	3-oxohexacosanoyl-CoA
947	m00879c	3-oxo-hexacosenoyl-CoA
948	m00879p	3-oxo-hexacosenoyl-CoA
949	m00880c	3-oxohexadecanoyl-[ACP]
950	m00881c	3-oxohexanoyl-[ACP]
951	m00882m	3-oxohexanoyl-CoA
952	m00883m	3-oxolaur-6-cis-enoyl-CoA
953	m00884m	3-oxolinoleoyl-CoA
954	m00885m	3-oxomyrist-5-enoyl-CoA
955	m00886m	3-oxomyrist-7-enoyl-CoA
956	m00887c	3-oxononadecanoyl-CoA
957	m00887m	3-oxononadecanoyl-CoA
958	m00888c	3-oxononanoyl-[ACP]
959	m00889m	3-oxononanoyl-CoA
960	m00890c	3-oxooctadecanoyl-CoA
961	m00890m	3-oxooctadecanoyl-CoA
962	m00891c	3-oxooctanoyl-[ACP]
963	m00892m	3-oxooctanoyl-CoA
