Num	Met_ID	Met_name
1197	m00978c	4-cholesten-7alpha,24(S)-diol-3-one
1198	m00979c	4-cholesten-7alpha,27-diol-3-one
1199	m00980m	4-cis-decenoyl-CoA
1200	m00980p	4-cis-decenoyl-CoA
1201	m00986c	4-hydroxy-17beta-estradiol
1202	m00986l	4-hydroxy-17beta-estradiol
1203	m00987c	4-hydroxy-17beta-estradiol-2-S-glutathione
1204	m00987m	4-hydroxy-17beta-estradiol-2-S-glutathione
1205	m00987p	4-hydroxy-17beta-estradiol-2-S-glutathione
1206	m00987r	4-hydroxy-17beta-estradiol-2-S-glutathione
1207	m00989m	4-hydroxy-2-oxoglutarate
1208	m00990c	4-hydroxy-2-quinolinecarboxylic acid
1209	m00993c	4-hydroxy-all-trans-retinoate
1210	m00993r	4-hydroxy-all-trans-retinoate
1211	m00995m	4-hydroxybenzoate
1212	m01000c	4-hydroxyestrone
1213	m01000r	4-hydroxyestrone
1214	m01001c	4-hydroxyestrone-2-S-glutathione
1215	m01001m	4-hydroxyestrone-2-S-glutathione
1216	m01001p	4-hydroxyestrone-2-S-glutathione
1217	m01001r	4-hydroxyestrone-2-S-glutathione
1218	m01002c	4-hydroxyphenylacetaldehyde
1219	m01003c	4-hydroxyphenylacetate
1220	m01005c	4-hydroxyphenylpyruvate
1221	m01005m	4-hydroxyphenylpyruvate
1222	m01008c	4-hydroxyvitamin A1
1223	m01008r	4-hydroxyvitamin A1
1224	m01010c	4-maleylacetoacetate
1225	m01011c	4-methoxy-17beta-estradiol
1226	m01012c	4-methoxyestrone
1227	m01013c	4-methyl-2-oxopentanoate
1228	m01013m	4-methyl-2-oxopentanoate
1229	m01015m	4-methyl-pentanoyl-CoA
1230	m01016c	4-methylthio-2-oxobutanoic acid
1231	m01017m	4-methyl-trans-2-pentenoyl-CoA
1232	m01020s	4-nitrophenyl-phosphate
1233	m01021c	4-nitrophenyl-sulfate
1234	m01022c	4-OH-13-cis-retinal
1235	m01022r	4-OH-13-cis-retinal
1236	m01023c	4-OH-9-cis-retinal
1237	m01023r	4-OH-9-cis-retinal
1238	m01024c	4-OH-retinal
1239	m01024r	4-OH-retinal
1240	m01026r	4-oxo-13-cis-retinoate
1241	m01028c	4-oxo-9-cis-retinal
1242	m01028r	4-oxo-9-cis-retinal
1243	m01029c	4-oxo-9-cis-retinoate
1244	m01029r	4-oxo-9-cis-retinoate
1245	m01030c	4-oxo-9-cis-retinoyl-beta-glucuronide
1246	m01030r	4-oxo-9-cis-retinoyl-beta-glucuronide
1247	m01031c	4-oxo-all-trans-retinoate
1248	m01031r	4-oxo-all-trans-retinoate
1249	m01032c	4-oxoretinol
1250	m01034c	4-trimethylammoniobutanal
1251	m01037m	5(S),12(R)-dihydroxy-eicosa-2,8-trans-6,14-cis-tetraenoyl-CoA
1252	m01037p	5(S),12(R)-dihydroxy-eicosa-2,8-trans-6,14-cis-tetraenoyl-CoA
1253	m01038c	5(S),6(S)-epoxy-15(R)-HEPE
1254	m01038p	5(S),6(S)-epoxy-15(R)-HEPE
1255	m01038r	5(S),6(S)-epoxy-15(R)-HEPE
1256	m01039c	5(S)-HEPE
1257	m01039p	5(S)-HEPE
1258	m01040c	5(S)-HETE
1259	m01040m	5(S)-HETE
1260	m01041c	5(S)-HpEPE
1261	m01042c	5(S)-HPETE
1262	m01042m	5(S)-HPETE
1263	m01044c	5,10-methenyl-THF
1264	m01044m	5,10-methenyl-THF
1265	m01045c	5,10-methylene-THF
1266	m01045m	5,10-methylene-THF
1267	m01048c	5,12-DiHETE
1268	m01050c	5,15-DiHETE
1269	m01051c	5,6-DHET
1270	m01052c	5,6-Dihydrouracil
1271	m01054c	5,6-EET
1272	m01054r	5,6-EET
1273	m01055c	5,6-epoxy-(8Z)-tetradecenoic acid
1274	m01058c	5,6-epoxytetraene
1275	m01058n	5,6-epoxytetraene
1276	m01058p	5,6-epoxytetraene
1277	m01058r	5,6-epoxytetraene
1278	m01060c	5,8-epoxy-13-cis-retinoate
1279	m01064c	5alpha-androstane-3,17-dione
1280	m01064r	5alpha-androstane-3,17-dione
1281	m01066c	5alpha-cholesta-7,24-dien-3beta-ol
1282	m01067c	5alpha-cholesta-8,24-dien-3-one
1283	m01068c	5alpha-cholesta-8-en-3-one
1284	m01069c	5-alpha-dihydrotestosterone
1285	m01069r	5-alpha-dihydrotestosterone
1286	m01070c	5alpha-dihydrotestosterone-glucuronide
1287	m01070r	5alpha-dihydrotestosterone-glucuronide
1288	m01070s	5alpha-dihydrotestosterone-glucuronide
1289	m01071c	5alpha-dihydrotestosterone-sulfate
1290	m01072c	5alpha-pregnane-3,20-dione
1291	m01074c	5-aminolevulinate
1292	m01074m	5-aminolevulinate
1293	m01076m	5beta-cholestan-3alpha,7alpha,12alpha,24(S),27-pentol
1294	m01077c	5beta-cholestan-3alpha,7alpha,12alpha,24(S)-tetrol
1295	m01077m	5beta-cholestan-3alpha,7alpha,12alpha,24(S)-tetrol
1296	m01078c	5beta-cholestan-3alpha,7alpha,12alpha-triol
1297	m01078m	5beta-cholestan-3alpha,7alpha,12alpha-triol
1298	m01078r	5beta-cholestan-3alpha,7alpha,12alpha-triol
1299	m01079m	5beta-cholestan-3alpha,7alpha,24(S),27-tetrol
1300	m01080c	5beta-cholestan-3alpha,7alpha,24(S)-triol
1301	m01080m	5beta-cholestan-3alpha,7alpha,24(S)-triol
1302	m01081c	5beta-cholestan-7alpha,12alpha,24(S)-triol-3-one
1303	m01083c	5beta-cholestan-7alpha,24(S)-diol-3-one
1304	m01087r	5beta-cholestane-3alpha,7alpha,12alpha,24s,25-pentol
1305	m01089r	5beta-cholestane-3alpha,7alpha,12alpha,25-tetrol
1306	m01090c	5beta-cholestane-3alpha,7alpha,12alpha,26-tetrol
1307	m01090m	5beta-cholestane-3alpha,7alpha,12alpha,26-tetrol
1308	m01091c	5beta-cholestane-3alpha,7alpha,12alpha,27,27-pentaol
1309	m01091m	5beta-cholestane-3alpha,7alpha,12alpha,27,27-pentaol
1310	m01092c	5beta-cholestane-3alpha,7alpha,12alpha,27-tetraol
1311	m01092m	5beta-cholestane-3alpha,7alpha,12alpha,27-tetraol
1312	m01093c	5beta-cholestane-3alpha,7alpha,26-triol
1313	m01093m	5beta-cholestane-3alpha,7alpha,26-triol
1314	m01094m	5beta-cholestane-3alpha,7alpha,27-triol
1315	m01095c	5beta-cholestane-3alpha,7alpha-diol
1316	m01095m	5beta-cholestane-3alpha,7alpha-diol
1317	m01096m	5-carboxy-alpha-chromanol
1318	m01097m	5-carboxy-gamma-chromanol
1319	m01100c	5-formyl-THF
1320	m01100m	5-formyl-THF
1321	m01100s	5-formyl-THF
1322	m01102c	5-hydroxyindoleacetaldehyde
1323	m01103c	5-hydroxyindoleacetate
1324	m01105c	5-hydroxykynurenamine
1325	m01106c	5-hydroxykynurenine
1326	m01107c	5-hydroxy-L-tryptophan
1327	m01108c	5-hydroxy-N-formylkynurenine
1328	m01110c	5-hydroxytryptophol
1329	m01111s	5-L-gamma-glutamyl
1330	m01113c	5-methoxytryptophol
1331	m01115c	5-methyl-THF
1332	m01115s	5-methyl-THF
1333	m01116c	5-methylthioadenosine
1334	m01118c	5-oxo-(6E)-12-epi-LTB4
1335	m01118m	5-oxo-(6E)-12-epi-LTB4
1336	m01118p	5-oxo-(6E)-12-epi-LTB4
1337	m01118r	5-oxo-(6E)-12-epi-LTB4
1338	m01119m	5-oxo-12(R)-hydroxy-eicosa-(2E,8E,10E,14Z)-tetraenoyl-CoA
1339	m01119p	5-oxo-12(R)-hydroxy-eicosa-(2E,8E,10E,14Z)-tetraenoyl-CoA
1340	m01120c	5-oxo-12(R)-hydroxy-eicosa-(8E,10E,14Z)-trienoyl-CoA
1341	m01120m	5-oxo-12(R)-hydroxy-eicosa-(8E,10E,14Z)-trienoyl-CoA
1342	m01120p	5-oxo-12(R)-hydroxy-eicosa-(8E,10E,14Z)-trienoyl-CoA
1343	m01120r	5-oxo-12(R)-hydroxy-eicosa-(8E,10E,14Z)-trienoyl-CoA
1344	m01121m	5-oxo-12(S)-hydroxy-eicosa-(2E,8E,10E,14Z)-tetraenoyl-CoA
1345	m01121p	5-oxo-12(S)-hydroxy-eicosa-(2E,8E,10E,14Z)-tetraenoyl-CoA
1346	m01122c	5-oxo-12(S)-hydroxy-eicosa-(8E,10E,14Z)-trienoyl-CoA
1347	m01122m	5-oxo-12(S)-hydroxy-eicosa-(8E,10E,14Z)-trienoyl-CoA
1348	m01122p	5-oxo-12(S)-hydroxy-eicosa-(8E,10E,14Z)-trienoyl-CoA
1349	m01122r	5-oxo-12(S)-hydroxy-eicosa-(8E,10E,14Z)-trienoyl-CoA
1350	m01123c	5-oxo-12-HETE
1351	m01124c	5-oxo-6-trans-LTB4
1352	m01124m	5-oxo-6-trans-LTB4
1353	m01124p	5-oxo-6-trans-LTB4
1354	m01124r	5-oxo-6-trans-LTB4
1355	m01125c	5-oxo-EPE
1356	m01125p	5-oxo-EPE
1357	m01126c	5-oxo-ETE
1358	m01127c	5-oxoproline
1359	m01130c	5-phosphoribosyl-4-carboxy-5-aminoimidazole
1360	m01131c	5-phosphoribosylamine
1361	m01132c	5-phosphoribosylformylglycinamidine
1362	m01133c	5-pp-inspP5
1363	m01133n	5-pp-inspP5
1364	m01138c	5-S-glutathionyl-dopamine
1365	m01139c	5-S-glutathionyl-L-dopa
1366	m01141c	5-tetradecenoyl-CoA
1367	m01141m	5-tetradecenoyl-CoA
1368	m01141p	5-tetradecenoyl-CoA
1369	m01141r	5-tetradecenoyl-CoA
1370	m01143c	6-(alpha-D-glucosaminyl)-1-phosphatidyl-1D-myo-inositol
1371	m01143r	6-(alpha-D-glucosaminyl)-1-phosphatidyl-1D-myo-inositol
1372	m01144m	6(R)-hydroxy-tetradeca-(2E,4E,8Z)-trienoate
1373	m01145m	6(R)-hydroxy-tetradeca-(2E,8Z)-dienoate
1374	m01146m	6(R)-hydroxy-tetradeca-(4E,8Z)-dienoate
1375	m01147m	6(S)-hydroxy-tetradeca-(2E,4E,8Z)-trienoate
1376	m01148m	6(S)-hydroxy-tetradeca-(2E,8Z)-dienoate
1377	m01149m	6(S)-hydroxy-tetradeca-(4E,8Z)-dienoate
1378	m01151c	6,7-dihydro-5-oxo-12-epi-LTB4
1379	m01151m	6,7-dihydro-5-oxo-12-epi-LTB4
1380	m01151p	6,7-dihydro-5-oxo-12-epi-LTB4
1381	m01151r	6,7-dihydro-5-oxo-12-epi-LTB4
1382	m01152c	6,7-dihydro-5-oxo-LTB4
1383	m01152m	6,7-dihydro-5-oxo-LTB4
1384	m01152p	6,7-dihydro-5-oxo-LTB4
1385	m01152r	6,7-dihydro-5-oxo-LTB4
1386	m01153c	6,7-dihydro-LTB4
1387	m01153m	6,7-dihydro-LTB4
1388	m01153p	6,7-dihydro-LTB4
1389	m01153r	6,7-dihydro-LTB4
1390	m01155c	6-[(1S,2R)-1,2-dihydroxy-3-triphosphooxypropyl]-7,8-dihydropterin
1391	m01155n	6-[(1S,2R)-1,2-dihydroxy-3-triphosphooxypropyl]-7,8-dihydropterin
1392	m01156c	6-[2,3-dihydroxy-1-(hydroxymethyl)propyl]-1,2-dihydro-7-hydroxy-9-methoxy-cyclopenta[c][1]benzopyran-3,4-dione
1393	m01159c	6-deoxy-L-galactose
1394	m01159l	6-deoxy-L-galactose
1395	m01159s	6-deoxy-L-galactose
1396	m01161c	6-hydroxymelatonin
1397	m01164c	6-lactoyl-5,6,7,8-tetrahydropterin
1398	m01165m	6-methoxy-3-methyl-2-all-trans-decaprenyl-1,4-benzoquinol
1399	m01169c	6-phospho-D-gluconate
1400	m01169r	6-phospho-D-gluconate
1401	m01170c	6-pyruvoyltetrahydropterin
1402	m01170n	6-pyruvoyltetrahydropterin
1403	m01171c	6-trans-12-epi-LTB4
1404	m01171m	6-trans-12-epi-LTB4
1405	m01171p	6-trans-12-epi-LTB4
1406	m01172c	6-trans-LTB4
1407	m01172m	6-trans-LTB4
1408	m01172p	6-trans-LTB4
1409	m01173c	7,12-dimethylbenz[a]anthracene 5,6-oxide
1410	m01174c	7,12-dimethylbenz[a]anthracene
1411	m01174s	7,12-dimethylbenz[a]anthracene
1412	m01175c	7,8-dihydro-7-hydroxy-8-S-glutathionyl-benzo[a]pyrene
1413	m01176c	7,8-epoxy-(4Z,10Z)-hexadecadienoic acid
1414	m01181c	7alpha-hydroxy-5beta-cholestan-3-one
1415	m01182c	7alpha-hydroxycholest-4-en-3-one
1416	m01182r	7alpha-hydroxycholest-4-en-3-one
1417	m01183r	7alpha-hydroxycholesterol
1418	m01185m	7-carboxy-alpha-chromanol
1419	m01186m	7-carboxy-alpha-tocotrienol
1420	m01187m	7-carboxy-gamma-chromanol
1421	m01188m	7-carboxy-gamma-tocotrienol
1422	m01189c	7-dehydrodesmosterol
1423	m01190c	7-HETE
1424	m01191c	7-hexadecenoyl-CoA
1425	m01191m	7-hexadecenoyl-CoA
1426	m01191p	7-hexadecenoyl-CoA
1427	m01191r	7-hexadecenoyl-CoA
1428	m01196c	7-hydroxymethyl-12-methylbenz[a]anthracene
1429	m01197c	7-palmitoleic acid
1430	m01197r	7-palmitoleic acid
1431	m01197s	7-palmitoleic acid
1432	m01199m	8(R)-hydroxy-hexadeca-(2E,4E,6E,10Z)-tetraenoate
1433	m01200m	8(R)-hydroxy-hexadeca-(2E,6E,10Z)-trienoate
1434	m01201m	8(R)-hydroxy-hexadeca-(4E,6E,10Z)-trienoate
1435	m01204m	8(S)-hydroxy-hexadeca-(2E,4E,6E,10Z)-tetraenoate
1436	m01205m	8(S)-hydroxy-hexadeca-(2E,6E,10Z)-trienoate
1437	m01206m	8(S)-hydroxy-hexadeca-(4E,6E,10Z)-trienoate
1438	m01207c	8,11-eicosadienoic acid
1439	m01207r	8,11-eicosadienoic acid
1440	m01207s	8,11-eicosadienoic acid
1441	m01208c	8,9-DHET
1442	m01209c	8,9-EET
1443	m01209r	8,9-EET
1444	m01210c	8,9-epoxy-(5Z)-tetradecenoic acid
1445	m01213c	8-HETE
1446	m01216c	9(10)-EpOME
1447	m01216r	9(10)-EpOME
1448	m01219c	9,10-epoxy-(6Z,12Z)-octadecadienoic acid
1449	m01220c	9,10-hydroxyoctadec-12(Z)-enoate
1450	m01220r	9,10-hydroxyoctadec-12(Z)-enoate
1451	m01225m	9-carboxy-alpha-chromanol
1452	m01226m	9-carboxy-alpha-tocotrienol
1453	m01227m	9-carboxy-gamma-chromanol
1454	m01228m	9-carboxy-gamma-tocotrienol
1455	m01230c	9-cis-retinal
1456	m01230r	9-cis-retinal
1457	m01231c	9-cis-retinoate
1458	m01231r	9-cis-retinoate
1459	m01232c	9-cis-retinol
1460	m01234c	9-deoxy-delta12-PGD2
1461	m01235c	9-eicosenoic acid
1462	m01235r	9-eicosenoic acid
1463	m01235s	9-eicosenoic acid
1464	m01236c	9-eicosenoyl-CoA
1465	m01236m	9-eicosenoyl-CoA
1466	m01236r	9-eicosenoyl-CoA
1467	m01237c	9-heptadecenoyl-CoA
1468	m01237m	9-heptadecenoyl-CoA
1469	m01237r	9-heptadecenoyl-CoA
1470	m01238c	9-heptadecylenic acid
1471	m01238r	9-heptadecylenic acid
1472	m01238s	9-heptadecylenic acid
1473	m01239c	9-HETE
1474	m01241c	9-hydroxybenzo[a]pyrene
1475	m01242c	9-hydroxybenzo[a]pyrene-4,5-oxide
1476	m01244c	9-O-acetylated-GD3
1477	m01244g	9-O-acetylated-GD3
1478	m01245c	9-O-acetylated-GT3
1479	m01245g	9-O-acetylated-GT3
1480	m01247c	A2PE
1481	m01248c	A2PE-H2
1482	m01249c	acetaldehyde
1483	m01249m	acetaldehyde
1484	m01249p	acetaldehyde
1485	m01252c	acetate
1486	m01252g	acetate
1487	m01252m	acetate
1488	m01252p	acetate
1489	m01252r	acetate
1490	m01252s	acetate
1491	m01253c	acetoacetate
1492	m01253m	acetoacetate
1493	m01253s	acetoacetate
1494	m01254c	acetoacetyl-[ACP]
1495	m01255c	acetoacetyl-CoA
1496	m01255m	acetoacetyl-CoA
1497	m01255p	acetoacetyl-CoA
1498	m01256c	acetone
1499	m01256m	acetone
1500	m01256s	acetone
1501	m01257c	acetyl adenylate
1502	m01258c	acetyl-[ACP]
1503	m01260c	acetylcholine
1504	m01260s	acetylcholine
1505	m01261c	acetyl-CoA
1506	m01261g	acetyl-CoA
1507	m01261m	acetyl-CoA
1508	m01261n	acetyl-CoA
1509	m01261p	acetyl-CoA
1510	m01261r	acetyl-CoA
1511	m01264g	acngalacglcgalgluside heparan sulfate
1512	m01265m	acrylyl-CoA
1513	m01268c	activation-ppara
1514	m01268n	activation-ppara
1515	m01269c	acyl-CoA-bile-PC pool
1516	m01278c	acylglycerone-phosphate
1517	m01278p	acylglycerone-phosphate
1518	m01279c	adenine
1519	m01279s	adenine
1520	m01280c	adenosine
1521	m01280l	adenosine
1522	m01280m	adenosine
1523	m01280s	adenosine
1524	m01282c	adenylosuccinate
1525	m01283c	adenylyl sulfate
1526	m01284c	adenylylselenate
1527	m01285c	ADP
1528	m01285g	ADP
1529	m01285l	ADP
1530	m01285m	ADP
1531	m01285n	ADP
1532	m01285p	ADP
1533	m01285r	ADP
1534	m01285s	ADP
1535	m01286c	ADP-glucose
1536	m01286s	ADP-glucose
1537	m01287c	ADP-mannose
1538	m01287s	ADP-mannose
1539	m01288c	ADP-ribose
1540	m01288s	ADP-ribose
1541	m01289c	ADP-ribose-2-phosphate
1542	m01289s	ADP-ribose-2-phosphate
1543	m01290c	adrenaline
1544	m01290s	adrenaline
1545	m01291c	adrenic acid
1546	m01291l	adrenic acid
1547	m01291r	adrenic acid
1548	m01291s	adrenic acid
1549	m01294c	aflatoxin B1 dialdehyde
1550	m01295c	aflatoxin B1 diol
1551	m01296c	aflatoxin B1
1552	m01296s	aflatoxin B1
1553	m01298c	aflatoxin B1-exo-8,9-epoxide
1554	m01299c	aflatoxin B1-exo-8,9-epoxide-GSH
1555	m01300c	aflatoxin M1
1556	m01301c	aflatoxin M1-8,9-epoxide
1557	m01302c	aflatoxin Q1
1558	m01303m	agmatine
1559	m01304c	AICAR
1560	m01305c	AIR
1561	m01306c	AKG
1562	m01306m	AKG
1563	m01306p	AKG
1564	m01306s	AKG
1565	m01307c	alanine
1566	m01307l	alanine
1567	m01307m	alanine
1568	m01307s	alanine
1569	m01308c	albumin
1570	m01311c	alkyl-glycerone-3-phosphate
1571	m01311p	alkyl-glycerone-3-phosphate
1572	m01315c	alloxan
1573	m01315s	alloxan
1574	m01316c	all-trans-decaprenyl-diphosphate
1575	m01316m	all-trans-decaprenyl-diphosphate
1576	m01318c	alpha-(1,2-dihydroxyethyl)-1,2,3,4-tetrahydro-7-hydroxy-9-methoxy-3,4-dioxocyclopenta[c][1]benzopyran-6-acetaldehyde
1577	m01321c	alpha-CEHC-glucuronide
1578	m01322c	alpha-D-galactose-1-phosphate
1579	m01323c	alpha-D-mannosyl-beta-D-mannosyl-diacetylchitobiosyldiphosphodolichol
1580	m01324c	alpha-GalNAc-globoside
1581	m01324g	alpha-GalNAc-globoside
1582	m01324l	alpha-GalNAc-globoside
1583	m01327c	alpha-tocopherol
1584	m01327s	alpha-tocopherol
1585	m01330c	alpha-tocotrienol
1586	m01330s	alpha-tocotrienol
1587	m01334c	AMP
1588	m01334g	AMP
1589	m01334l	AMP
1590	m01334m	AMP
1591	m01334n	AMP
1592	m01334p	AMP
1593	m01334r	AMP
1594	m01334s	AMP
1595	m01335c	anandamide
1596	m01337c	androsterone sulfate
1597	m01338c	androsterone
1598	m01338r	androsterone
1599	m01339c	androsterone-glucuronide
1600	m01339r	androsterone-glucuronide
1601	m01339s	androsterone-glucuronide
1602	m01342c	anthranilate
1603	m01346c	APE
1604	m01349c	apo-[ACP]
1605	m01350c	apoA1
1606	m01350l	apoA1
1607	m01350s	apoA1
1608	m01351l	apoB100
1609	m01352l	apoB48
1610	m01353c	apoC1
1611	m01356c	apoC-lys
1612	m01357c	apoC-lys_btn
1613	m01359c	apoE
1614	m01359l	apoE
1615	m01361c	aquacob(III)alamin
1616	m01361s	aquacob(III)alamin
1617	m01362c	arachidonate
1618	m01362l	arachidonate
1619	m01362p	arachidonate
1620	m01362r	arachidonate
1621	m01362s	arachidonate
1622	m01363c	arachidonyl-carnitine
1623	m01363m	arachidonyl-carnitine
1624	m01363r	arachidonyl-carnitine
1625	m01364c	arachidonyl-CoA
1626	m01364m	arachidonyl-CoA
1627	m01364p	arachidonyl-CoA
1628	m01364r	arachidonyl-CoA
1629	m01365c	arginine
1630	m01365l	arginine
1631	m01365m	arginine
1632	m01365s	arginine
1633	m01366c	argininosuccinate
1634	m01368c	ascorbate
1635	m01368s	ascorbate
1636	m01369c	asparagine
1637	m01369l	asparagine
1638	m01369m	asparagine
1639	m01369s	asparagine
1640	m01370c	aspartate
1641	m01370l	aspartate
1642	m01370m	aspartate
1643	m01370s	aspartate
1644	m01371c	ATP
1645	m01371g	ATP
1646	m01371l	ATP
1647	m01371m	ATP
1648	m01371n	ATP
1649	m01371p	ATP
1650	m01371r	ATP
1651	m01371s	ATP
1652	m01373c	behenic acid
1653	m01373r	behenic acid
1654	m01373s	behenic acid
1655	m01374c	benzo[a]pyrene
1656	m01374s	benzo[a]pyrene
1657	m01375c	benzo[a]pyrene-4,5-oxide
1658	m01376c	benzo[a]pyrene-7,8-dihydrodiol-9,10-oxide
1659	m01377c	benzo[a]pyrene-7,8-diol
1660	m01378c	benzo[a]pyrene-7,8-oxide
1661	m01379c	benzo[a]pyrene-9,10-oxide
1662	m01380c	benzoate
1663	m01380r	benzoate
1664	m01382l	beta-1,4-mannose-N-acetylglucosamine
1665	m01383c	beta-alanine
1666	m01383m	beta-alanine
1667	m01383s	beta-alanine
1668	m01385c	beta-carotene
1669	m01385s	beta-carotene
1670	m01388c	beta-D-glucose
1671	m01389c	beta-D-glucose-6-phosphate
1672	m01390c	beta-D-mannosyldiacetylchitobiosyldiphosphodolichol
1673	m01393c	betaine
1674	m01393m	betaine
1675	m01394c	betaine_aldehyde
1676	m01394m	betaine_aldehyde
1677	m01395c	bile-PC pool
1678	m01396c	bilirubin
1679	m01396r	bilirubin
1680	m01396s	bilirubin
1681	m01397c	bilirubin-bisglucuronoside
1682	m01397r	bilirubin-bisglucuronoside
1683	m01397s	bilirubin-bisglucuronoside
1684	m01398c	bilirubin-monoglucuronoside
1685	m01398r	bilirubin-monoglucuronoside
1686	m01398s	bilirubin-monoglucuronoside
1687	m01399c	biliverdin
1688	m01400c	biocytin
1689	m01400n	biocytin
1690	m01400s	biocytin
1691	m01401c	biotin
1692	m01401n	biotin
1693	m01401s	biotin
1694	m01402c	biotinyl-5-AMP
1695	m01403c	bromobenzene
1696	m01403s	bromobenzene
1697	m01405c	bromobenzene-2,3-oxide
1698	m01406c	bromobenzene-3,4-dihydrodiol
1699	m01407c	bromobenzene-3,4-oxide
1700	m01409c	but-2-enoyl-[ACP]
1701	m01410c	butyrate
1702	m01410s	butyrate
1703	m01411c	butyryl-[ACP]
1704	m01412c	butyryl-CoA
1705	m01412m	butyryl-CoA
1706	m01412p	butyryl-CoA
1707	m01413c	Ca2+
1708	m01413s	Ca2+
1709	m01415c	calcidiol
1710	m01415m	calcidiol
1711	m01416c	calcitetrol
1712	m01416m	calcitetrol
1713	m01417c	calcitriol
1714	m01417m	calcitriol
1715	m01419c	cAMP
1716	m01419g	cAMP
1717	m01419s	cAMP
1718	m01420c	carbamoyl-phosphate
1719	m01420m	carbamoyl-phosphate
1720	m01421c	carbonate
1721	m01421m	carbonate
1722	m01421s	carbonate
1723	m01422c	carboxybiotin-carboxyl-carrier
1724	m01423c	carnosine
1725	m01424c	CDP
1726	m01424m	CDP
1727	m01424n	CDP
1728	m01424s	CDP
1729	m01425c	CDP-choline
1730	m01426m	CDP-diacylglycerol-CL pool
1731	m01427c	CDP-diacylglycerol-LD-PI pool
1732	m01427l	CDP-diacylglycerol-LD-PI pool
1733	m01427r	CDP-diacylglycerol-LD-PI pool
1734	m01428c	CDP-ethanolamine
1735	m01430c	ceramide pool
1736	m01430g	ceramide pool
1737	m01430l	ceramide pool
1738	m01430r	ceramide pool
1739	m01431c	ceramide-1P pool
1740	m01432c	cerotic acid
1741	m01432r	cerotic acid
1742	m01432s	cerotic acid
1743	m01433c	cGMP
1744	m01433g	cGMP
1745	m01433n	cGMP
1746	m01433s	cGMP
1747	m01434c	chenodeoxycholoyl-CoA
1748	m01434p	chenodeoxycholoyl-CoA
1749	m01434r	chenodeoxycholoyl-CoA
1750	m01435c	chenodiol
1751	m01435r	chenodiol
1752	m01435s	chenodiol
1753	m01438c	chitin-component
1754	m01438s	chitin-component
1755	m01439l	chitobiose
1756	m01439s	chitobiose
1757	m01440c	chloral hydrate
1758	m01441c	chloral
1759	m01442c	chloride
1760	m01442s	chloride
1761	m01445c	cholate
1762	m01445m	cholate
1763	m01445p	cholate
1764	m01445r	cholate
1765	m01446c	cholest-5-ene-3beta,7alpha,24(S)-triol
1766	m01447r	cholest-5-ene-3beta,7alpha,25-triol
1767	m01448c	cholest-5-ene-3beta,7alpha,27-triol
1768	m01449c	cholestenol
1769	m01450c	cholesterol
1770	m01450g	cholesterol
1771	m01450l	cholesterol
1772	m01450m	cholesterol
1773	m01450r	cholesterol
1774	m01450s	cholesterol
1775	m01451c	cholesterol-ester pool
1776	m01451l	cholesterol-ester pool
1777	m01451s	cholesterol-ester pool
1778	m01452l	cholesterol-ester-10,13,16,19-docosa
1779	m01452r	cholesterol-ester-10,13,16,19-docosa
1780	m01453l	cholesterol-ester-10,13,16-docosa
1781	m01453r	cholesterol-ester-10,13,16-docosa
1782	m01454l	cholesterol-ester-10-hepta
1783	m01454r	cholesterol-ester-10-hepta
1784	m01455l	cholesterol-ester-11,14,17-eico
1785	m01455r	cholesterol-ester-11,14,17-eico
1786	m01456l	cholesterol-ester-11,14-eicosa
1787	m01456r	cholesterol-ester-11,14-eicosa
1788	m01457l	cholesterol-ester-11-docose
1789	m01457r	cholesterol-ester-11-docose
1790	m01458l	cholesterol-ester-11-eico
1791	m01458r	cholesterol-ester-11-eico
1792	m01459l	cholesterol-ester-12,15,18,21-tetracosa
1793	m01459r	cholesterol-ester-12,15,18,21-tetracosa
1794	m01460l	cholesterol-ester-13,16,19-doco
1795	m01460r	cholesterol-ester-13,16,19-doco
1796	m01461l	cholesterol-ester-13,16-docosa
1797	m01461r	cholesterol-ester-13,16-docosa
1798	m01462l	cholesterol-ester-13-docose
1799	m01462r	cholesterol-ester-13-docose
1800	m01463l	cholesterol-ester-13-eicose
1801	m01463r	cholesterol-ester-13-eicose
1802	m01464l	cholesterol-ester-13-octade
1803	m01464r	cholesterol-ester-13-octade
1804	m01465l	cholesterol-ester-15-tetra
1805	m01465r	cholesterol-ester-15-tetra
1806	m01466l	cholesterol-ester-4,7,10,13,16,19-doco
1807	m01466r	cholesterol-ester-4,7,10,13,16,19-doco
1808	m01467l	cholesterol-ester-4,7,10,13,16-docosa
1809	m01467r	cholesterol-ester-4,7,10,13,16-docosa
1810	m01468l	cholesterol-ester-5,8,11,14,17-eico
1811	m01468r	cholesterol-ester-5,8,11,14,17-eico
1812	m01469l	cholesterol-ester-5,8,11-eico
1813	m01469r	cholesterol-ester-5,8,11-eico
1814	m01470l	cholesterol-ester-5-tetra
1815	m01470r	cholesterol-ester-5-tetra
1816	m01471l	cholesterol-ester-6,9,12,15,18,21-tetra
1817	m01471r	cholesterol-ester-6,9,12,15,18,21-tetra
1818	m01472l	cholesterol-ester-6,9,12,15,18-tetraco
1819	m01472r	cholesterol-ester-6,9,12,15,18-tetraco
1820	m01473l	cholesterol-ester-6,9,12,15-octa
1821	m01473r	cholesterol-ester-6,9,12,15-octa
