806	45
1061	45
1097	45
1185	45
1354	45
1385	45
1392	45
1456	45
1537	45
1743	45
1830	45
1906	45
1910	45
1955	45
152	46
466	46
727	46
806	46
1185	46
1551	46
1955	46
702	47
1061	47
1097	47
1354	47
1385	47
1392	47
1456	47
1537	47
1830	47
1906	47
495	48
1156	48
1517	48
1629	48
1673	48
1824	48
1909	48
280	49
1156	49
1629	49
1673	49
1824	49
280	50
152	51
289	51
297	51
495	51
676	51
727	51
806	51
1185	51
1263	51
1517	51
1743	51
1909	51
1910	51
1911	51
1955	51
122	52
175	52
179	52
228	52
280	52
635	52
771	52
952	52
1463	52
1664	52
108	53
152	53
280	53
727	53
806	53
1185	53
1481	53
1955	53
495	54
1517	54
1909	54
280	55
46	56
139	56
152	56
289	56
297	56
366	56
495	56
661	56
676	56
727	56
806	56
1185	56
1263	56
1517	56
1547	56
1743	56
1843	56
1909	56
1910	56
1911	56
1955	56
242	57
366	57
868	57
1316	57
1462	57
108	58
139	58
152	58
280	58
727	58
806	58
1185	58
1481	58
1955	58
228	59
242	59
570	59
771	59
1316	59
242	60
1316	60
242	61
1316	61
187	62
390	62
744	62
64	63
956	63
958	63
1310	63
1311	63
1422	63
2024	63
33	64
227	64
234	64
872	64
873	64
1046	64
1142	64
1506	64
1554	64
1615	64
1722	64
1831	64
1980	64
1983	64
33	65
64	65
227	65
234	65
872	65
873	65
956	65
958	65
1046	65
1074	65
1142	65
1310	65
1311	65
1422	65
1506	65
1554	65
1615	65
1722	65
1831	65
1980	65
1983	65
2024	65
33	66
227	66
234	66
872	66
873	66
1046	66
1142	66
1506	66
1554	66
1615	66
1722	66
1831	66
1980	66
1983	66
33	67
64	67
227	67
234	67
872	67
873	67
956	67
958	67
1046	67
1074	67
1142	67
1310	67
1311	67
1422	67
1506	67
1554	67
1615	67
1722	67
1831	67
1980	67
1983	67
2024	67
63	69
242	71
597	71
625	71
635	71
1316	71
1488	71
1664	71
1868	71
242	72
1316	72
191	73
297	73
1103	73
1424	73
1911	73
1915	73
179	74
228	74
570	74
635	74
771	74
1664	74
242	75
1316	75
179	77
242	77
413	77
597	77
625	77
635	77
1316	77
1488	77
1664	77
1868	77
122	78
242	78
570	78
868	78
1316	78
191	79
297	79
1103	79
1424	79
1911	79
1915	79
179	80
228	80
570	80
635	80
771	80
1664	80
242	81
1316	81
191	82
297	82
1103	82
1424	82
1911	82
1915	82
179	83
228	83
570	83
635	83
771	83
1664	83
179	85
228	85
570	85
635	85
771	85
1664	85
228	87
570	87
635	87
771	87
1664	87
191	88
297	88
1103	88
1424	88
1911	88
1915	88
242	89
1316	89
179	91
228	91
242	91
570	91
597	91
625	91
635	91
717	91
771	91
1316	91
1664	91
242	92
1316	92
228	94
242	94
570	94
597	94
625	94
771	94
1316	94
1488	94
1804	94
242	95
1316	95
191	96
297	96
1103	96
1424	96
1911	96
1915	96
179	97
228	97
570	97
635	97
771	97
1664	97
228	99
570	99
635	99
771	99
1664	99
191	100
292	100
297	100
495	100
884	100
1103	100
1185	100
1424	100
1517	100
1909	100
1911	100
1915	100
179	101
228	101
570	101
717	101
771	101
1664	101
242	102
1316	102
228	104
242	104
570	104
597	104
625	104
635	104
771	104
1316	104
1664	104
242	105
1316	105
179	107
228	107
570	107
635	107
771	107
1664	107
228	109
570	109
771	109
1804	109
191	110
297	110
1103	110
1424	110
1911	110
1915	110
242	111
1316	111
179	113
242	113
597	113
625	113
635	113
1316	113
1664	113
242	114
1316	114
191	115
297	115
1103	115
1424	115
1915	115
179	117
228	117
570	117
635	117
771	117
1664	117
228	119
570	119
635	119
771	119
1664	119
179	120
402	120
635	120
1664	120
1974	120
179	121
228	121
570	121
635	121
771	121
1664	121
191	122
1103	122
1424	122
1915	122
1971	123
152	124
461	124
676	124
727	124
806	124
1185	124
1955	124
152	125
242	125
676	125
727	125
806	125
1185	125
1316	125
1955	125
1971	125
175	126
570	126
771	126
970	126
175	127
570	127
771	127
970	127
175	128
570	128
771	128
970	128
191	129
1103	129
1144	129
1424	129
1915	129
191	130
1103	130
1144	130
1424	130
1915	130
191	131
1103	131
1144	131
1424	131
1915	131
228	132
413	132
952	132
1463	132
1488	132
1868	132
402	133
1488	133
1868	133
1974	133
242	134
1316	134
179	135
228	135
635	135
952	135
1463	135
1664	135
495	136
1156	136
1517	136
1629	136
1673	136
1824	136
1909	136
280	137
1156	137
1629	137
1673	137
1824	137
280	138
152	139
289	139
495	139
676	139
727	139
806	139
1185	139
1263	139
1517	139
1743	139
1909	139
1910	139
1955	139
122	140
175	140
179	140
228	140
280	140
635	140
717	140
771	140
952	140
1463	140
1664	140
1316	141
108	142
152	142
280	142
727	142
806	142
1185	142
1481	142
1955	142
152	143
289	143
676	143
702	143
727	143
806	143
1061	143
1097	143
1185	143
1354	143
1385	143
1392	143
1456	143
1537	143
1743	143
1830	143
1906	143
1910	143
1955	143
466	144
1551	144
152	145
466	145
727	145
806	145
1185	145
1551	145
1955	145
702	146
1061	146
1097	146
1354	146
1385	146
1392	146
1456	146
1537	146
1830	146
1906	146
152	147
289	147
495	147
676	147
727	147
806	147
1185	147
1263	147
1517	147
1743	147
1909	147
1910	147
1955	147
122	148
175	148
179	148
228	148
280	148
635	148
717	148
771	148
952	148
1463	148
1664	148
108	150
139	150
152	150
280	150
727	150
806	150
1185	150
1481	150
1955	150
22	151
303	151
305	151
312	151
820	151
864	151
886	151
1151	151
1477	151
695	152
1074	152
695	153
1074	153
695	154
1074	154
228	155
413	155
952	155
1463	155
1488	155
1868	155
495	156
1156	156
1517	156
1629	156
1673	156
1824	156
1909	156
280	157
1156	157
1629	157
1673	157
1824	157
280	158
152	159
289	159
495	159
676	159
727	159
806	159
884	159
1153	159
1185	159
1263	159
1517	159
1743	159
1909	159
1910	159
1940	159
1955	159
122	160
175	160
179	160
228	160
280	160
635	160
771	160
952	160
1463	160
1664	160
108	161
152	161
280	161
727	161
806	161
1185	161
1481	161
1955	161
495	162
1156	162
1517	162
1629	162
1673	162
1824	162
1909	162
280	163
1156	163
1629	163
1673	163
1824	163
280	164
46	165
139	165
152	165
289	165
495	165
661	165
676	165
727	165
806	165
884	165
1153	165
1185	165
1263	165
1517	165
1547	165
1743	165
1843	165
1909	165
1910	165
1940	165
1955	165
122	166
175	166
179	166
228	166
280	166
717	166
771	166
952	166
1463	166
1664	166
46	167
108	167
139	167
152	167
280	167
727	167
806	167
1185	167
1481	167
1547	167
1843	167
1955	167
152	168
289	168
676	168
702	168
727	168
806	168
1061	168
1097	168
1185	168
1354	168
1385	168
1392	168
1456	168
1537	168
1743	168
1830	168
1906	168
1910	168
1955	168
152	169
466	169
727	169
806	169
1185	169
1551	169
1955	169
702	170
1061	170
1097	170
1354	170
1385	170
1392	170
1456	170
1537	170
1830	170
1906	170
495	171
1156	171
1517	171
1629	171
1673	171
1824	171
1909	171
280	172
1156	172
1629	172
1673	172
1824	172
46	173
139	173
152	173
289	173
495	173
661	173
676	173
727	173
806	173
884	173
1153	173
1185	173
1263	173
1517	173
1547	173
1743	173
1843	173
1909	173
1910	173
1940	173
1955	173
122	174
175	174
179	174
228	174
280	174
635	174
717	174
771	174
952	174
1463	174
1664	174
108	175
152	175
727	175
806	175
1185	175
1481	175
1955	175
495	176
1156	176
1517	176
1629	176
1673	176
1824	176
1829	176
1909	176
280	177
1156	177
1629	177
1673	177
1824	177
280	178
1829	178
46	179
139	179
152	179
289	179
366	179
495	179
661	179
676	179
727	179
806	179
884	179
1153	179
1185	179
1263	179
1517	179
1547	179
1743	179
1843	179
1909	179
1910	179
1940	179
1955	179
122	180
175	180
179	180
228	180
280	180
717	180
771	180
952	180
1463	180
1664	180
46	181
108	181
139	181
152	181
280	181
727	181
806	181
1185	181
1481	181
1547	181
1843	181
1955	181
495	182
1517	182
1673	182
1909	182
280	183
152	184
289	184
366	184
495	184
676	184
727	184
806	184
1185	184
1263	184
1517	184
1743	184
1909	184
1910	184
1955	184
122	185
242	185
366	185
868	185
1316	185
108	186
152	186
280	186
727	186
806	186
1185	186
1481	186
1955	186
152	187
289	187
676	187
702	187
727	187
806	187
1061	187
1097	187
1185	187
1354	187
1385	187
1392	187
1456	187
1537	187
1743	187
1830	187
1906	187
1910	187
1955	187
152	188
466	188
727	188
806	188
1185	188
1551	188
1955	188
702	189
1061	189
1097	189
1354	189
1385	189
1392	189
1456	189
1537	189
1830	189
1906	189
495	190
1517	190
1909	190
280	191
152	192
289	192
366	192
495	192
676	192
727	192
806	192
884	192
1153	192
1185	192
1263	192
1517	192
1743	192
1909	192
1910	192
1940	192
1955	192
122	193
242	193
366	193
868	193
1316	193
108	194
152	194
280	194
727	194
806	194
1185	194
1481	194
1955	194
152	195
289	195
676	195
702	195
727	195
806	195
1061	195
1097	195
1185	195
1354	195
1385	195
1392	195
1456	195
1537	195
1743	195
1830	195
1906	195
1910	195
1955	195
152	196
466	196
727	196
806	196
1185	196
1551	196
1955	196
702	197
1061	197
1097	197
1354	197
1385	197
1392	197
1456	197
1537	197
1830	197
1906	197
152	198
289	198
676	198
702	198
727	198
806	198
1061	198
1097	198
1185	198
1354	198
1385	198
1392	198
1456	198
1537	198
1743	198
1830	198
1906	198
1910	198
1955	198
702	199
1061	199
1097	199
1354	199
1385	199
1392	199
1456	199
1537	199
1830	199
1906	199
46	200
139	200
289	200
292	200
495	200
661	200
676	200
1093	200
1263	200
1517	200
1547	200
1743	200
1843	200
1909	200
1910	200
122	201
175	201
179	201
228	201
280	201
635	201
771	201
952	201
1463	201
1664	201
280	202
152	203
289	203
676	203
702	203
727	203
806	203
1061	203
1097	203
1185	203
1354	203
1385	203
1392	203
1456	203
1537	203
1743	203
1830	203
1906	203
1910	203
1955	203
152	204
466	204
727	204
806	204
1185	204
1551	204
1955	204
702	205
1061	205
1097	205
1354	205
1385	205
1392	205
1456	205
1537	205
1830	205
1906	205
152	206
289	206
292	206
495	206
676	206
727	206
806	206
1093	206
1185	206
1263	206
1517	206
1743	206
1909	206
1910	206
1955	206
179	207
228	207
280	207
635	207
952	207
1463	207
1664	207
242	208
1316	208
108	209
152	209
280	209
727	209
806	209
1185	209
1481	209
1955	209
46	210
139	210
152	210
289	210
495	210
661	210
676	210
727	210
806	210
1185	210
1263	210
1517	210
1547	210
1743	210
1843	210
1909	210
1910	210
1955	210
122	211
175	211
179	211
228	211
280	211
635	211
717	211
771	211
952	211
1463	211
1664	211
108	212
139	212
152	212
280	212
727	212
806	212
1185	212
1481	212
1955	212
495	213
1156	213
1517	213
1629	213
1673	213
1824	213
1909	213
280	214
1156	214
1629	214
1673	214
1824	214
280	215
139	216
152	216
289	216
297	216
495	216
676	216
727	216
806	216
1185	216
1263	216
1517	216
1743	216
1909	216
1910	216
1911	216
1955	216
122	217
175	217
179	217
228	217
280	217
635	217
771	217
952	217
1463	217
1664	217
108	218
139	218
152	218
280	218
727	218
806	218
1185	218
1481	218
1955	218
495	219
1156	219
1517	219
1629	219
1673	219
1824	219
1909	219
280	220
1156	220
1629	220
1673	220
1824	220
280	221
152	222
289	222
297	222
495	222
676	222
727	222
806	222
884	222
1153	222
1185	222
1263	222
1517	222
1743	222
1909	222
1910	222
1911	222
1940	222
1955	222
122	223
175	223
179	223
228	223
280	223
635	223
771	223
952	223
1463	223
1664	223
108	224
152	224
280	224
727	224
806	224
1185	224
1481	224
1955	224
495	225
1156	225
1517	225
1629	225
1673	225
1824	225
1909	225
280	226
1156	226
1629	226
1673	226
1824	226
280	227
139	228
152	228
289	228
297	228
495	228
676	228
727	228
806	228
884	228
1153	228
1185	228
1263	228
1517	228
1743	228
1909	228
1910	228
1911	228
1940	228
1955	228
122	229
175	229
179	229
228	229
280	229
635	229
717	229
771	229
952	229
1463	229
1664	229
46	230
108	230
152	230
280	230
727	230
806	230
1185	230
1481	230
1547	230
1843	230
1955	230
495	231
1156	231
1517	231
1629	231
1673	231
1824	231
1829	231
1909	231
280	232
1156	232
1629	232
1673	232
1824	232
280	233
1829	233
152	234
289	234
292	234
495	234
676	234
727	234
806	234
1093	234
1185	234
1263	234
1517	234
1743	234
1909	234
1910	234
1955	234
122	235
175	235
179	235
228	235
280	235
635	235
771	235
952	235
1463	235
1664	235
108	236
152	236
280	236
727	236
806	236
1185	236
1481	236
1955	236
152	237
289	237
676	237
702	237
727	237
806	237
1061	237
1097	237
1185	237
1354	237
1385	237
1392	237
1456	237
1537	237
1743	237
1830	237
1906	237
1910	237
1955	237
152	238
466	238
727	238
806	238
1185	238
1551	238
1955	238
702	239
1061	239
1097	239
1354	239
1385	239
1392	239
1456	239
1537	239
1830	239
1906	239
152	240
289	240
292	240
495	240
676	240
727	240
806	240
1093	240
1185	240
1263	240
1517	240
1743	240
1909	240
1910	240
1955	240
122	241
175	241
179	241
228	241
280	241
635	241
771	241
952	241
1463	241
1664	241
108	242
152	242
280	242
727	242
806	242
1185	242
1481	242
1955	242
495	243
1517	243
1673	243
1909	243
280	244
152	245
289	245
297	245
366	245
495	245
676	245
727	245
806	245
1185	245
1263	245
1517	245
1743	245
1909	245
1910	245
1911	245
1955	245
122	246
366	246
868	246
1316	246
108	247
152	247
280	247
727	247
806	247
1185	247
1481	247
1955	247
152	248
289	248
676	248
702	248
727	248
806	248
1061	248
1097	248
1185	248
1354	248
1385	248
1392	248
1456	248
1537	248
1743	248
1830	248
1906	248
1910	248
1955	248
152	249
466	249
727	249
806	249
1185	249
1551	249
1955	249
702	250
1061	250
1097	250
1354	250
1385	250
1392	250
1456	250
1537	250
1830	250
1906	250
495	251
1517	251
1673	251
1909	251
280	252
152	253
289	253
297	253
366	253
495	253
676	253
727	253
806	253
884	253
1153	253
1185	253
1263	253
1517	253
1743	253
1909	253
1910	253
1911	253
1940	253
1955	253
122	254
366	254
868	254
1316	254
108	255
152	255
280	255
727	255
806	255
1185	255
1481	255
1955	255
152	256
289	256
676	256
702	256
727	256
806	256
1061	256
1097	256
1185	256
1354	256
1385	256
1392	256
1456	256
1537	256
1743	256
1830	256
1906	256
1910	256
1955	256
152	257
466	257
727	257
806	257
1185	257
1551	257
1955	257
702	258
1061	258
1097	258
1354	258
1385	258
1392	258
1456	258
1537	258
1830	258
1906	258
255	259
531	259
1661	259
1851	259
255	260
592	260
410	261
592	261
664	261
793	261
888	261
1349	261
1366	261
1982	261
49	262
98	262
411	262
1000	262
1523	262
1926	262
531	263
828	263
1661	263
1851	263
531	264
1661	264
1851	264
531	266
1661	266
1851	266
531	269
1661	269
1851	269
531	270
1661	270
1851	270
531	271
1661	271
1851	271
531	272
1661	272
1851	272
531	273
1661	273
1851	273
531	275
1661	275
1851	275
531	276
1661	276
1851	276
410	277
664	277
793	277
888	277
1271	277
1349	277
1366	277
1982	277
1022	278
1223	278
1504	278
1532	278
1223	279
1371	279
1022	280
1223	280
1504	280
1532	280
1222	282
684	286
753	286
764	286
966	286
1251	286
684	287
753	287
966	287
1251	287
1342	288
1467	288
509	289
1342	289
678	290
737	290
1105	290
509	291
555	291
1223	291
509	292
555	292
1223	292
128	293
391	293
740	293
1474	293
1596	293
1788	293
1808	293
1816	293
1841	293
1848	293
1989	293
175	294
570	294
771	294
970	294
175	295
228	295
570	295
771	295
175	296
570	296
771	296
970	296
175	297
228	297
635	297
771	297
970	297
1222	297
175	298
570	298
771	298
970	298
175	299
570	299
771	299
970	299
175	300
570	300
771	300
970	300
175	301
179	301
970	301
1222	301
55	302
1109	303
229	304
384	304
175	305
228	305
635	305
771	305
970	305
1222	305
175	306
570	306
771	306
970	306
175	307
570	307
771	307
970	307
318	308
1150	308
1171	308
1192	308
1526	308
1077	309
1237	309
1291	309
1863	309
1077	310
1237	310
1291	310
1863	310
15	311
21	311
26	311
30	311
35	311
43	311
44	311
48	311
52	311
74	311
83	311
99	311
106	311
109	311
112	311
115	311
117	311
118	311
132	311
135	311
136	311
148	311
159	311
164	311
167	311
168	311
172	311
176	311
180	311
184	311
189	311
196	311
201	311
203	311
206	311
220	311
221	311
232	311
236	311
239	311
246	311
250	311
276	311
285	311
291	311
301	311
304	311
306	311
331	311
340	311
347	311
360	311
371	311
376	311
379	311
382	311
399	311
401	311
409	311
415	311
417	311
423	311
431	311
436	311
452	311
455	311
459	311
462	311
463	311
464	311
471	311
479	311
480	311
498	311
500	311
510	311
516	311
518	311
533	311
535	311
536	311
544	311
547	311
548	311
564	311
567	311
576	311
580	311
583	311
584	311
590	311
591	311
604	311
606	311
609	311
620	311
652	311
653	311
657	311
660	311
662	311
668	311
669	311
674	311
681	311
683	311
690	311
693	311
694	311
706	311
719	311
720	311
741	311
751	311
754	311
762	311
766	311
770	311
773	311
784	311
788	311
795	311
800	311
811	311
814	311
818	311
835	311
842	311
843	311
854	311
856	311
859	311
870	311
871	311
876	311
881	311
895	311
898	311
901	311
902	311
904	311
912	311
921	311
925	311
937	311
939	311
942	311
944	311
945	311
955	311
960	311
972	311
980	311
991	311
995	311
1001	311
1006	311
1011	311
1020	311
1023	311
1032	311
1036	311
1037	311
1038	311
1058	311
1079	311
1085	311
1088	311
1096	311
1101	311
1111	311
1140	311
1149	311
1155	311
1159	311
1161	311
1162	311
1174	311
1178	311
1190	311
1198	311
1206	311
1209	311
1211	311
1218	311
1229	311
1239	311
1264	311
1266	311
1288	311
1292	311
1303	311
1304	311
1306	311
1321	311
1335	311
1343	311
1346	311
1347	311
1351	311
1352	311
1363	311
1368	311
1375	311
1376	311
1380	311
1389	311
1394	311
1396	311
1401	311
1408	311
1419	311
1434	311
1439	311
1440	311
1443	311
1449	311
1452	311
1472	311
1493	311
1494	311
1512	311
1524	311
1531	311
1536	311
1541	311
1552	311
1576	311
1582	311
1586	311
1589	311
1591	311
1595	311
1601	311
1612	311
1632	311
1641	311
1649	311
1658	311
1659	311
1669	311
1679	311
1688	311
1690	311
1717	311
1727	311
1732	311
1733	311
1736	311
1740	311
1742	311
1744	311
1745	311
1748	311
1755	311
1756	311
1773	311
1792	311
1793	311
1794	311
1799	311
1801	311
1812	311
1818	311
1844	311
1854	311
1859	311
1861	311
1870	311
1881	311
1894	311
1897	311
1902	311
1905	311
1914	311
1918	311
1920	311
1928	311
1933	311
1935	311
1938	311
1939	311
1987	311
1990	311
1992	311
2007	311
2016	311
203	312
518	312
636	312
795	312
1279	312
2018	312
86	313
410	314
664	314
793	314
888	314
1349	314
1366	314
1982	314
636	315
1279	315
2018	315
19	316
294	316
365	316
493	316
858	316
994	316
1053	316
1191	316
1539	316
1703	316
1737	316
1757	316
1899	316
19	317
294	317
365	317
447	317
478	317
493	317
858	317
994	317
1053	317
1191	317
1539	317
1703	317
1737	317
1899	317
451	318
486	318
497	318
671	318
1018	318
1065	318
1256	318
1390	318
1671	318
1754	318
2004	318
1597	319
1885	319
57	320
35	321
38	321
52	321
76	321
83	321
95	321
120	321
135	321
150	321
165	321
173	321
193	321
198	321
201	321
219	321
221	321
287	321
288	321
320	321
331	321
350	321
351	321
367	321
398	321
417	321
426	321
428	321
440	321
459	321
479	321
500	321
516	321
537	321
543	321
544	321
548	321
568	321
588	321
617	321
683	321
685	321
693	321
762	321
766	321
772	321
773	321
848	321
885	321
897	321
919	321
945	321
960	321
980	321
1034	321
1039	321
1058	321
1067	321
1079	321
1148	321
1196	321
1201	321
1248	321
1255	321
1257	321
1258	321
1264	321
1309	321
1327	321
1332	321
1355	321
1362	321
1372	321
1375	321
1452	321
1471	321
1480	321
1494	321
1512	321
1513	321
1521	321
1522	321
1591	321
1603	321
1644	321
1649	321
1684	321
1716	321
1719	321
1720	321
1738	321
1747	321
1748	321
1758	321
1799	321
1801	321
1810	321
1811	321
1825	321
1903	321
1996	321
1997	321
2013	321
2015	321
2016	321
19	322
294	322
365	322
493	322
583	322
660	322
788	322
858	322
994	322
1006	322
1053	322
1191	322
1443	322
1539	322
1703	322
1737	322
1757	322
1899	322
19	323
294	323
365	323
447	323
478	323
493	323
858	323
994	323
1053	323
1191	323
1539	323
1703	323
1737	323
1899	323
583	324
660	324
788	324
1006	324
1443	324
203	328
518	328
795	328
35	329
38	329
52	329
76	329
83	329
95	329
120	329
135	329
150	329
165	329
173	329
193	329
198	329
201	329
219	329
221	329
287	329
288	329
320	329
331	329
350	329
351	329
367	329
398	329
417	329
426	329
428	329
440	329
459	329
479	329
500	329
516	329
537	329
543	329
544	329
548	329
568	329
588	329
617	329
683	329
685	329
693	329
762	329
766	329
772	329
773	329
848	329
885	329
897	329
919	329
945	329
960	329
980	329
1034	329
1039	329
1058	329
1067	329
1079	329
1148	329
1196	329
1201	329
1248	329
1255	329
1257	329
1258	329
1264	329
1309	329
1327	329
1332	329
1355	329
1362	329
1372	329
1375	329
1452	329
1471	329
1480	329
1494	329
1512	329
1513	329
1521	329
1522	329
1591	329
1603	329
1644	329
1649	329
1684	329
1716	329
1719	329
1720	329
1738	329
1747	329
1748	329
1758	329
1799	329
1801	329
1810	329
1811	329
1825	329
1903	329
1996	329
1997	329
2013	329
2015	329
2016	329
20	330
1399	330
20	331
1399	331
248	332
308	332
526	332
629	332
639	332
726	332
768	332
961	332
1202	332
1265	332
1278	332
1509	332
1553	332
1650	332
1651	332
1789	332
1790	332
1800	332
64	333
956	333
958	333
1310	333
1311	333
1422	333
2024	333
144	336
359	336
429	336
523	336
796	336
851	336
1122	336
1324	336
1887	336
24	337
321	337
582	337
883	337
1388	337
1426	337
1551	337
1635	337
1638	337
1665	337
1715	337
1780	337
1888	337
24	338
144	338
321	338
359	338
429	338
523	338
582	338
796	338
851	338
883	338
1122	338
1324	338
1370	338
1388	338
1426	338
1551	338
1638	338
1665	338
1715	338
1780	338
1886	338
1887	338
1888	338
24	339
144	339
321	339
359	339
429	339
582	339
796	339
851	339
883	339
951	339
1122	339
1324	339
1388	339
1426	339
1551	339
1638	339
1665	339
1715	339
1780	339
1887	339
1888	339
1183	340
1407	340
1834	340
24	341
144	341
321	341
354	341
359	341
429	341
582	341
600	341
733	341
796	341
851	341
883	341
975	341
1122	341
1157	341
1214	341
1317	341
1324	341
1388	341
1426	341
1551	341
1638	341
1665	341
1715	341
1780	341
1782	341
1887	341
1888	341
24	342
144	342
321	342
359	342
429	342
582	342
796	342
851	342
883	342
951	342
1122	342
1324	342
1388	342
1426	342
1551	342
1638	342
1665	342
1715	342
1780	342
1887	342
1888	342
24	343
144	343
321	343
359	343
429	343
582	343
796	343
851	343
883	343
1122	343
1324	343
1388	343
1426	343
1551	343
1638	343
1665	343
1715	343
1780	343
1887	343
1888	343
144	344
172	344
202	344
359	344
424	344
429	344
796	344
851	344
996	344
1038	344
1091	344
1122	344
1128	344
1146	344
1324	344
1401	344
1436	344
1490	344
1537	344
1586	344
1646	344
1752	344
1773	344
1828	344
1887	344
1928	344
1146	345
33	347
227	347
234	347
810	347
863	347
872	347
873	347
1046	347
1142	347
1506	347
1554	347
1615	347
1722	347
1831	347
1980	347
1983	347
1074	349
1094	350
1718	350
284	351
374	351
522	351
675	351
1208	351
1410	351
1556	351
1567	351
1583	351
277	352
1107	352
1629	352
1244	353
1274	353
1275	353
152	354
727	354
1185	354
1244	354
1274	354
1275	354
152	355
727	355
1185	355
1244	355
1274	355
1275	355
456	356
1144	356
1911	356
456	357
1144	357
1911	357
456	358
1144	358
1911	358
1244	359
1274	359
1275	359
1244	360
1274	360
1275	360
1244	361
1274	361
1275	361
1776	363
1777	363
152	364
727	364
806	364
1185	364
1244	364
1274	364
1275	364
1955	364
152	365
727	365
806	365
1185	365
1244	365
1274	365
1275	365
1955	365
152	366
727	366
806	366
1185	366
